k	L	method	density	density_std	runtime	runtime_std		
20	80	double	0.0285506	2.00567E-05	0.2655	0.0085235	0	0
20	90	random	0.0273569	0.000333727	0.0331	0.0003	0	0
20	90	decycling	0.0249855	1.45641E-05	0.2005	0.000921954	0	0
20	90	double	0.024996	1.62028E-05	0.2627	0.000781025	0	0
20	100	random	0.02445	0.000613465	0.0328	0.0004	0	0
20	100	decycling	0.0222197	1.41082E-05	0.2002	0.0004	0	0
20	100	double	0.022218	1.36795E-05	0.2622	0.0004	0	0
20	110	random	0.0216731	0.000260699	0.0322	0.0004	0	0
20	110	decycling	0.0199807	1.54391E-05	0.1998	0.0006	0	0
20	110	double	0.0199923	2.20462E-05	0.2644	0.0048	0	0
20	120	random	0.0197051	0.000530532	0.0322	0.0004	0	0
20	120	decycling	0.0181706	1.20685E-05	0.1997	0.000640312	0	0
20	120	double	0.0181696	1.54216E-05	0.2623	0.000458258	0	0
20	130	random	0.017883	0.000494589	0.0322	0.0006	0	0
20	130	decycling	0.0166512	1.57041E-05	0.2015	0.00320156	0	0
20	130	double	0.0166556	1.32272E-05	0.2843	0.0137699	0	0
20	140	random	0.0164902	0.000456163	0.0322	0.000748331	0	0
20	140	decycling	0.0153791	2.26165E-05	0.2017	0.0061327	0	0
20	140	double	0.0153818	1.94511E-05	0.2623	0.000458258	0	0
20	150	random	0.0151931	0.000328658	0.0318	0.0006	0	0
20	150	decycling	0.0142766	2.16809E-05	0.1997	0.000781025	0	0
20	150	double	0.0142686	1.56993E-05	0.2637	0.00445084	0	0
20	160	random	0.013971	0.000167295	0.0317	0.000458258	0	0
20	160	decycling	0.0133261	2.96741E-05	0.2029	0.00361801	0	0
20	160	double	0.013321	2.81303E-05	0.2622	0.0004	0	0
20	170	random	0.0131654	0.00036572	0.0315	0.00067082	0	0
20	170	decycling	0.0124872	2.93882E-05	0.1995	0.000806226	0	0
20	170	double	0.0124824	0.000027674	0.2623	0.000640312	0	0
20	180	random	0.012307	9.13557E-05	0.0312	0.0004	0	0
20	180	decycling	0.0117634	2.36217E-05	0.2004	0.00241661	0	0
20	180	double	0.0117699	0.000019308	0.2623	0.000458258	0	0
20	190	random	0.0116395	0.000335379	0.0339	0.00262488	0	0
20	190	decycling	0.0111183	2.66372E-05	0.202	0.00608276	0	0
20	190	double	0.0110955	1.31579E-05	0.2624	0.000489898	0	0
20	200	random	0.0109447	7.27945E-05	0.031	6.93889E-18	0	0
20	200	decycling	0.0105011	2.28409E-05	0.2085	0.00508429	0	0
20	200	double	0.0105083	2.83377E-05	0.2656	0.00732393	0	0
20	210	random	0.0104602	0.000158885	0.0311	0.0003	0	0
20	210	decycling	0.00999611	2.54803E-05	0.1999	0.00104403	0	0
20	210	double	0.0099966	2.63574E-05	0.2622	0.0006	0	0
20	220	random	0.0100778	0.000519431	0.0313	0.000640312	0	0
20	220	decycling	0.00951308	2.20225E-05	0.2015	0.00529623	0	0
20	220	double	0.00952695	2.38899E-05	0.2632	0.00203961	0	0
20	230	random	0.00971224	0.000476774	0.0314	0.000663325	0	0
20	230	decycling	0.00909918	0.000024565	0.2	0.00148324	0	0
20	230	double	0.00907841	0.000015484	0.2644	0.00458694	0	0
20	240	random	0.00903815	8.09857E-05	0.0311	0.0003	0	0
20	240	decycling	0.0087077	0.000033268	0.2032	0.0036	0	0
20	240	double	0.0086986	2.33102E-05	0.2622	0.0004	0	0
20	250	random	0.00860833	5.27977E-05	0.0313	0.0009	0	0
20	250	decycling	0.00832694	0.000009555	0.2014	0.00313688	0	0
20	250	double	0.00833347	2.01458E-05	0.2621	0.0003	0	0
								
11	15	Miniception	0.2995178289	0.0083422269	12.3928078651	0.0625601715		
11	20	Miniception	0.1800010488	0.0101093725	12.1825634956	0.0292512424		
11	30	Miniception	0.0896164973	0.0020528315	12.0067515135	0.0477867478		
11	40	Miniception	0.0627199545	0.0015195397	11.9795373917	0.0483693129		
11	50	Miniception	0.0471677878	0.0011921617	11.9655598164	0.0399010106		
11	60	Miniception	0.0388293348	0.0007686418	11.9843058825	0.0439453201		
11	70	Miniception	0.0321613309	0.0004091391	11.9417373657	0.0338377535		
11	80	Miniception	0.0279835142	0.0014037553	11.9538082123	0.0410642786		
11	90	Miniception	0.0244022137	0.0003190676	11.9295108795	0.0374953579		
11	100	Miniception	0.0217510784	0.0002287424	11.947189641	0.0420520217		
11	110	Miniception	0.0195635669	0.0004945971	11.9590629578	0.0539479657		
11	120	Miniception	0.0177634899	0.000124674	11.9581872225	0.0456410106		
11	130	Miniception	0.0165200388	0.0004547741	11.9539611578	0.0492614089		
11	140	Miniception	0.0150264326	8.82779383400239E-05	11.9424760818	0.0431822173		
11	150	Miniception	0.0140922885	0.000117652	11.9551927328	0.037921372		
11	160	Miniception	0.013168775	0.0001295649	11.9589958429	0.050470249		
11	170	Miniception	0.0123752157	9.96225177784888E-05	11.9350445271	0.0325445157		
11	180	Miniception	0.0116163435	9.2346335083607E-05	11.9378377199	0.0433284653		
11	190	Miniception	0.0110276013	0.0001352818	11.9342181921	0.0499662585		
11	200	Miniception	0.0103818091	5.67415799836828E-05	11.9441527605	0.0509946094		
20	30	Miniception	0.1473764055	0.0056441894	12.2352243662	0.0336969861		
20	40	Miniception	0.0850776829	0.002192129	12.0109312773	0.0196124613		
20	50	Miniception	0.0585138426	0.0020202612	11.9839440107	0.026516474		
20	60	Miniception	0.0454311288	0.0011632605	11.9981892109	0.0193574421		
20	70	Miniception	0.0368408724	0.0008638126	11.965012908	0.0255878767		
20	80	Miniception	0.0308182213	0.0003737132	11.9730785608	0.0191136706		
20	90	Miniception	0.0264462916	0.0003205384	11.9854486704	0.0196222748		
20	100	Miniception	0.0235418127	0.0003252807	11.9742191076	0.0236894071		
20	110	Miniception	0.0213112035	0.0006575706	11.9787399292	0.0185326912		
20	120	Miniception	0.0189806748	0.0001948727	11.9969060421	0.0292913633		
20	130	Miniception	0.0176032678	0.0004859474	11.9765022755	0.0215099467		
20	140	Miniception	0.0160968449	0.0003662102	11.9784423351	0.0308212882		
20	150	Miniception	0.0148632061	0.0002440932	11.9905854225	0.0346049083		
20	160	Miniception	0.0139498317	0.0002528792	11.9734114885	0.0153957625		
20	170	Miniception	0.0129131344	0.0001654617	11.9786066771	0.0272255153		
20	180	Miniception	0.0121305715	0.0001121235	11.9928020716	0.0235970903		
20	190	Miniception	0.0114570691	0.0001419262	11.9733620882	0.018696351		
20	200	Miniception	0.0108192741	0.0001478044	11.9750204325	0.0338357638		
20	210	Miniception	0.0102439365	0.0001434406	11.9793273449	0.0178154175		
20	220	Miniception	0.0097655188	0.0001266723	11.9653135061	0.0208779429		
20	230	Miniception	0.0092995478	7.81785173726654E-05	11.9685182333	0.0203756281		
20	240	Miniception	0.0088587351	6.27236210016169E-05	11.9754204988	0.0223794532		
20	250	Miniception	0.0084789514	4.57593777052484E-05	11.9681082964	0.0109900072		
50	60	Miniception	0.144092066	0.0063419868	12.7697059393	0.0350003967		
50	70	Miniception	0.0786471228	0.0035183328	12.4583757877	0.0149495129		
50	80	Miniception	0.0530847282	0.0012817999	12.3364471912	0.008798671		
50	90	Miniception	0.0407035988	0.0015188765	11.8357522488	0.0168878518		
50	100	Miniception	0.0339951821	0.0009493984	11.8094488382	0.0166076731		
50	110	Miniception	0.0295575645	0.0006620723	11.7850831985	0.0131875143		
50	120	Miniception	0.0257442993	0.0005420254	11.7861893415	0.0114116177		
50	130	Miniception	0.0231793921	0.0007100996	11.8062915087	0.0164429488		
50	140	Miniception	0.0205809197	0.0006005745	11.7880582809	0.0126652987		
50	150	Miniception	0.0186450783	0.0004781712	11.7834921837	0.0159481677		
50	160	Miniception	0.0170506219	0.0003806715	11.7908921003	0.0110314668		
50	170	Miniception	0.0157465601	0.0004451829	11.7759981871	0.0103729657		
50	180	Miniception	0.0146669869	0.0003254938	11.7839692116	0.0118245894		
50	190	Miniception	0.0136425053	0.0002650405	11.79468472	0.0097641139		
50	200	Miniception	0.0125765214	0.0003232393	11.7800233603	0.0113426744		
50	210	Miniception	0.0116782815	0.0001715982	11.7811761856	0.0150925133		
50	220	Miniception	0.0111827213	0.0003154132	11.7966781855	0.0136281758		
50	230	Miniception	0.010635334	0.0002729782	11.7816057444	0.0213310881		
50	240	Miniception	0.0100398946	0.0002590318	11.7741872072	0.009887105		
50	250	Miniception	0.0093918731	0.0001158019	11.786993432	0.0166260911		
50	260	Miniception	0.0090368172	0.000149663	11.7864283562	0.0169276532		
50	270	Miniception	0.0086625608	0.0001376123	11.7944762707	0.0138719749		
50	280	Miniception	0.0083658	0.0002099453	11.8025770903	0.0152066515		
50	290	Miniception	0.0080257821	0.000153168	11.7793278456	0.0148581071		
50	300	Miniception	0.007744039	0.0002623219	11.7862099648	0.0068447345		
50	310	Miniception	0.007424507	0.0001785482	11.7933725834	0.015776206		
50	320	Miniception	0.0071202783	0.0001144762	11.778033638	0.0124500273		
50	330	Miniception	0.0069474127	0.0001956839	11.777917695	0.0087010112		
50	340	Miniception	0.0065897654	9.22294905282967E-05	11.7932730913	0.0132475062		
50	350	Miniception	0.0064819081	0.0001256095	11.7826276541	0.0103329293		
100	110	Miniception	0.142884689	0.0036405246	12.9534863472	0.0161255756		
100	120	Miniception	0.0782037794	0.0025542648	12.7020398617	0.0151115301		
100	130	Miniception	0.0538180992	0.001725137	12.5471683025	0.0163496386		
100	140	Miniception	0.0431398479	0.0031111786	12.4967344761	0.0122939446		
100	150	Miniception	0.0336382249	0.0008456434	12.4419237614	0.0163411285		
100	160	Miniception	0.0275728912	0.000782995	12.3605973244	0.0152638029		
100	170	Miniception	0.0237626682	0.0010646038	12.3226675034	0.0229776278		
100	180	Miniception	0.0208779955	0.0006516079	12.3010070324	0.0062388716		
100	190	Miniception	0.0188711673	0.0010436474	11.8516342163	0.0308890679		
100	200	Miniception	0.0174712316	0.0008082777	11.81204772	0.0194815305		
100	210	Miniception	0.0162362463	0.0009664778	11.8169939995	0.0248910161		
100	220	Miniception	0.0152321181	0.000649484	11.8083636999	0.0305402843		
100	230	Miniception	0.014376943	0.0006989296	11.816658783	0.0238167669		
100	240	Miniception	0.013294951	0.000552058	11.8093331337	0.0050123863		
100	250	Miniception	0.0121888408	0.0002800952	11.8109261036	0.0195874969		
100	260	Miniception	0.0117337786	0.0002557835	11.8089184046	0.0118950228		
100	270	Miniception	0.0110685087	0.0003042251	11.8304968119	0.0223209962		
100	280	Miniception	0.0103119488	0.0002330289	11.8124246836	0.0356333207		
100	290	Miniception	0.0098722308	0.0002633597	11.8148209095	0.0132044266		
100	300	Miniception	0.0094788311	0.0003193905	11.8125720024	0.0075312134		
100	310	Miniception	0.0090527637	0.0003066889	11.8239864826	0.028865198		
100	320	Miniception	0.0085127573	0.0003053292	11.8136831045	0.0248312259		
100	330	Miniception	0.0081529435	0.0001870985	11.825942111	0.022042675		
100	340	Miniception	0.0078826853	0.0001704443	11.7985569	0.0120466345		
100	350	Miniception	0.0076136309	0.0002255928	11.7994284868	0.0097937862		
100	360	Miniception	0.0073532688	0.0001272596	11.8058152676	0.0051943359		
100	370	Miniception	0.0070952941	0.0002657058	11.8171911716	0.0289020905		
100	380	Miniception	0.0067921438	0.0001553951	11.8077267408	0.0174339604		
100	390	Miniception	0.006598321	0.0002187625	11.8126357079	0.0131010378		
100	400	Miniception	0.0063634034	0.0002273821	11.8115581751	0.0178773368		
100	410	Miniception	0.0062446285	0.0001071262	11.8043782234	0.011142767		
100	420	Miniception	0.0060330129	0.0001782223	11.8100143194	0.0244340664		
100	430	Miniception	0.0057900764	0.0001511339	11.8015593052	0.0195599008		
100	440	Miniception	0.0055743595	0.0001024046	11.809186697	0.0280370999		
100	450	Miniception	0.0054407913	0.0001720759	11.8042539835	0.0074184712		
100	460	Miniception	0.0053809448	0.0001809162	11.7973791122	0.0161026347		
100	470	Miniception	0.0052755349	0.000221149	11.8069930077	0.0241614526		
100	480	Miniception	0.0051232761	0.0001448692	11.818078351	0.0220077559		
100	490	Miniception	0.0049225362	0.0001257818	11.8028241873	0.016236527		
100	500	Miniception	0.0049269027	0.0002491635	11.803294754	0.0036029495		
5	100	Miniception	0.0210477614	0.0013754043	14.5559759617	0.0224693909		
6	100	Miniception	0.0206542307	0.0001968753	13.4516802549	0.0762138746		
7	100	Miniception	0.0213007204	0.0006951821	12.8109142065	0.0732552676		
8	100	Miniception	0.0212340031	0.0004005851	12.479107976	0.0609233815		
9	100	Miniception	0.0215608211	0.0006731673	12.2378462553	0.0425692945		
10	100	Miniception	0.0215519496	0.0003433269	12.0628358603	0.0549791151		
11	100	Miniception	0.0218788698	0.0005334996	11.9520726681	0.0419892333		
12	100	Miniception	0.0219185604	0.000219065	11.8400458336	0.0364063022		
13	100	Miniception	0.0219315215	0.0001837857	11.7584589005	0.0388436299		
14	100	Miniception	0.0222778055	0.0002120204	11.6922463655	0.0262118595		
15	100	Miniception	0.0225785067	0.0003409469	12.0263058662	0.0255790577		
