0 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
20 0.000121542953744 0.000119202901308 0.00012832132158 0.000118911203772 0.000104099576688 0.000170425882183 0.00010789705854 9.02540407032095E-05 9.73762235515581E-05 0.000194008852295 0.000255487835744 0.000341938007444 0.000154738722771 9.16202140952642E-05 3.06044957570323E-05 0
30 6.94469077055451E-05 0.000111170654974 0.000123397775628 7.37184681215871E-05 0.000100240702965 7.74681505087823E-05 7.86380299306942E-05 0.000102449009531 8.04044487680587E-05 0.000132731878796 8.61127977751863E-05 5.91793174741908E-05 9.45199467436287E-05 8.03400640498973E-05 8.923541607966E-05 0.000122025677763
40 0.000111378549256 0.000106038551843 8.1962685573248E-05 6.28829376056891E-05 4.85441376898254E-05 4.50844827808988E-05 9.48645374307016E-05 6.52800306139719E-05 3.79347100635061E-05 7.39854655739886E-05 2.57872805251815E-05 6.517090358711E-05 6.65504756030632E-05 5.91206950769633E-05 8.12180636067314E-05 7.7099420606932E-05
50 9.73452431630771E-05 6.24139965188002E-05 8.34966687500051E-05 5.59702417711698E-05 6.71332863341664E-05 6.83520490167531E-05 7.08482057322904E-05 3.86710774616846E-05 6.25416609395584E-05 5.73114916796482E-05 2.92396509619847E-05 4.63626023469988E-05 5.89356930372374E-05 6.53411357678452E-05 5.70603734027447E-05 5.07186438929446E-05
60 5.05183857613811E-05 5.17258345272804E-05 5.87698161915699E-05 5.2232948563445E-05 8.31888155265999E-05 6.84493481474415E-05 7.3856100820039E-05 4.30016385262677E-05 7.53740165728379E-05 3.32204790767706E-05 2.932451966681E-05 7.34116232457026E-05 3.71292551918959E-05 2.43557108917583E-05 2.83153811748231E-05 4.60287873138576E-05
70 6.88083473578757E-05 7.89861349566549E-05 4.52243986617488E-05 7.1564661556837E-05 6.56738580717697E-05 7.13096892904707E-05 9.54001910089213E-05 5.43831299724237E-05 8.72348592482462E-05 8.82226924685318E-05 4.11829789033415E-05 7.82603556122478E-05 6.00755291477451E-05 4.17151640447251E-05 0.000104965484718 4.85518437683375E-05
80 0.000123959769374 5.22249567609749E-05 6.28661282208451E-05 5.03970892962082E-05 7.44711817125357E-05 4.13379219190087E-05 5.69472868550021E-05 6.69872955577589E-05 5.83855368386401E-05 7.05643376509071E-05 4.24208116203343E-05 5.0163245759899E-05 6.60001709563341E-05 5.65534493830288E-05 6.76277701349583E-05 3.2406763307049E-05
90 5.1176212150404E-05 6.03244423729105E-05 2.30166085253476E-05 5.48217195189337E-05 6.21793551429974E-05 4.43398920716002E-05 6.81690939303737E-05 4.8488166893141E-05 6.47546108338544E-05 5.46137457712693E-05 4.03568145036653E-05 3.1985307588283E-05 4.89851749027652E-05 6.05933745993501E-05 7.77371273621398E-05 4.98605324011003E-05
100 2.7780559698148E-05 5.64860918227588E-05 8.07358177449274E-05 2.59029655518997E-05 6.29055030271829E-05 5.98286076027506E-05 3.16131155991078E-05 8.12595320974853E-05 4.9769397011253E-05 5.08785605176917E-05 4.67669449838008E-05 6.79465008553807E-05 0.000110350852735 4.41761917569094E-05 6.4126313384298E-05 4.8202969923141E-05
110 6.47506128226732E-05 3.2787155532418E-05 7.24851448136392E-05 7.11021192689631E-05 6.21563834560452E-05 4.54625145595245E-05 2.08750911438149E-05 1.73548227363288E-05 4.41367296091466E-05 3.08030858175206E-05 5.15655263813456E-05 4.20073571401611E-05 5.22425624925658E-05 5.24336769960697E-05 7.48489842953995E-05 3.83517905533515E-05
120 5.3064562470789E-05 2.79244057076059E-05 6.48375098193797E-05 6.17952737146734E-05 4.80522474387488E-05 3.265613753249E-05 4.2666809048242E-05 4.96273533544782E-05 7.51330709699107E-05 3.32725569119587E-05 6.19826097649738E-05 5.39729872902804E-05 3.94924941374623E-05 5.3099247995605E-05 5.9247596731844E-05 5.06839554011543E-05
130 2.84227649824662E-05 4.24709231262234E-05 4.01620134038851E-05 3.23979384453049E-05 4.05169533675053E-05 3.48634014319735E-05 3.27746724250825E-05 6.93304740731535E-05 8.76034083306983E-05 7.08372316031623E-05 4.24997087497866E-05 2.74641249671055E-05 6.89757203021025E-05 4.3259708245928E-05 5.20028852136495E-05 2.70011843266286E-05
140 3.24680654118665E-05 7.17023791128584E-05 3.37677185743123E-05 3.37083943700357E-05 3.57357063711651E-05 3.13472429020889E-05 4.16677512043037E-05 6.32387611486835E-05 3.18537790214019E-05 3.5780707267378E-05 6.01095191567713E-05 5.33576504258936E-05 3.17090610191426E-05 5.731773925575E-05 1.04883015409682E-05 5.24972151012475E-05
150 7.45910354209462E-05 4.098023261965E-05 2.26981903692461E-05 4.20984877779181E-05 2.61734318082791E-05 4.83061181380623E-05 3.67557682165219E-05 3.16418824989438E-05 5.16595146275652E-05 3.79089012714428E-05 1.89780656301842E-05 6.10745920371729E-05 6.41899201545122E-05 5.4394153978095E-05 5.0401686314876E-05 4.26555932381741E-05
160 4.22204027779795E-05 6.40703461245502E-05 4.09325466567062E-05 2.81782631362371E-05 5.85134592936608E-05 5.00459368494171E-05 3.82887220656493E-05 1.75726597224773E-05 3.77911707315781E-05 4.21837068637342E-05 4.31605321469402E-05 1.30448940123868E-05 2.69551577105793E-05 4.02448962438917E-05 4.8750750189609E-05 1.35145492791304E-05
170 3.89772990544715E-05 3.85821485286361E-05 2.26752945962656E-05 5.46535983056363E-05 2.44755150406601E-05 5.10988539680166E-05 7.61703724358179E-05 4.50629327411079E-05 5.65598976000036E-05 9.00267604226497E-05 3.07875617012184E-05 2.77522653504153E-05 3.60504439188891E-05 3.20855752488234E-05 5.35417675491077E-05 3.53932272397064E-05
180 8.36891355590184E-05 4.728058839264E-05 1.93455041435615E-05 2.63441121577629E-05 3.62825315609329E-05 2.97968547397353E-05 4.64719527061718E-05 1.25158820294962E-05 4.70774255446223E-05 3.34524202125325E-05 2.36511020478066E-05 5.50082724192593E-05 4.12849082801919E-05 2.948555095415E-05 3.27726406093141E-05 7.60209142328425E-05
190 2.50601412893934E-05 5.11484200630792E-05 2.76304875196991E-05 1.67526009440334E-05 1.88108250654963E-05 5.66699931610797E-05 3.62408065224547E-05 1.822755280849E-05 5.12311424673377E-05 3.27113569411663E-05 6.46982659572327E-05 2.75656202220947E-05 3.38317124819828E-05 3.56678220534395E-05 3.4760346427135E-05 3.08875145818485E-05
200 2.30945712051865E-05 4.91260377400754E-05 5.30687192320235E-05 4.13834038947864E-05 2.00061300243029E-05 3.35083991732624E-05 4.24503661888889E-05 5.57212233701916E-05 7.06984977220829E-05 3.10552396841023E-05 2.17481123428792E-05 1.8139769356401E-05 2.08139602162951E-05 3.17784720543478E-05 3.38392934836091E-05 2.90826229492411E-05
