0.000000000000000000e+00 1.000000000000000000e+02
1.500000000000000000e+02 1.105398536907537151e-04
1.600000000000000000e+02 6.561259292431439094e-05
1.700000000000000000e+02 7.778276076330220285e-05
1.800000000000000000e+02 6.449700467637551401e-05
1.900000000000000000e+02 5.041689462881962004e-05
2.000000000000000000e+02 6.892300435113332213e-05
2.100000000000000000e+02 7.450408724144723784e-05
2.200000000000000000e+02 6.784652812677684924e-05
2.300000000000000000e+02 7.791894551509607678e-05
2.400000000000000000e+02 2.763170584180528225e-05
2.500000000000000000e+02 8.594662598648323713e-05
