0.000000000000000000e+00 5.000000000000000000e+01
8.000000000000000000e+01 8.194392240229190160e-05
9.000000000000000000e+01 8.607622507776376659e-05
1.000000000000000000e+02 7.427783797024331872e-05
1.100000000000000000e+02 7.980242392949067945e-05
1.200000000000000000e+02 1.698753741647863013e-05
1.300000000000000000e+02 3.093417775878636782e-05
1.400000000000000000e+02 2.646189822920960857e-05
1.500000000000000000e+02 3.268552857405795947e-05
1.600000000000000000e+02 1.995493624325778221e-05
1.700000000000000000e+02 3.024303816490685456e-05
1.800000000000000000e+02 4.958628721264031762e-05
1.900000000000000000e+02 5.118665031806360821e-05
2.000000000000000000e+02 3.495882942109412281e-05
