0.000000000000000000e+00 1.000000000000000000e+02
1.500000000000000000e+02 3.846900000000000319e-02
1.600000000000000000e+02 3.225999999999999701e-02
1.700000000000000000e+02 2.776999999999999955e-02
1.800000000000000000e+02 2.432899999999999993e-02
1.900000000000000000e+02 2.173200000000000132e-02
2.000000000000000000e+02 1.959699999999999984e-02
2.100000000000000000e+02 1.788299999999999959e-02
2.200000000000000000e+02 1.640600000000000044e-02
2.300000000000000000e+02 1.513699999999999941e-02
2.400000000000000000e+02 1.404900000000000072e-02
2.500000000000000000e+02 1.322100000000000011e-02
