0 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
20 0.108027 0.110334 0.114609 0.118723 0.124617 0.13364 0.147042 0.1669 0.189677 0.222247 0.269694 0.326709 0.397479 0.499123 0.666561 1
30 0.070097 0.071196 0.072771 0.074314 0.076027 0.077735 0.079533 0.081699 0.084404 0.088289 0.093136 0.099753 0.108931 0.118953 0.129927 0.144143
40 0.051833 0.052465 0.053442 0.054152 0.055088 0.055976 0.056917 0.05784 0.058963 0.059889 0.060985 0.062317 0.063877 0.065999 0.068429 0.071507
50 0.041188 0.041511 0.042185 0.042658 0.043193 0.043738 0.044367 0.0449 0.045492 0.046116 0.046812 0.047355 0.04794 0.048682 0.0495 0.050341
60 0.034164 0.034342 0.0349 0.035155 0.035508 0.035894 0.03623 0.036667 0.03708 0.037527 0.037861 0.038288 0.038744 0.039179 0.039586 0.040073
70 0.029087 0.029326 0.029566 0.02995 0.030124 0.0304 0.030652 0.030964 0.031242 0.031565 0.031878 0.032179 0.032464 0.032784 0.033076 0.033438
80 0.025467 0.025577 0.025807 0.026034 0.026319 0.026422 0.026612 0.026812 0.027058 0.027268 0.027468 0.027716 0.027915 0.028183 0.028359 0.028643
90 0.022555 0.022663 0.022825 0.023029 0.023216 0.023359 0.023492 0.023669 0.023787 0.023988 0.024103 0.024308 0.024482 0.024677 0.024869 0.025045
100 0.020236 0.020342 0.020517 0.02064 0.020754 0.02089 0.020968 0.021166 0.021288 0.021443 0.021546 0.021711 0.021802 0.021977 0.022085 0.022249
110 0.018377 0.018473 0.018631 0.018688 0.018879 0.018913 0.018994 0.019131 0.019213 0.019285 0.019475 0.019521 0.019699 0.019753 0.019904 0.020043
120 0.016926 0.016943 0.017064 0.017089 0.0172 0.017272 0.017356 0.017439 0.017602 0.017612 0.017784 0.017827 0.017896 0.018017 0.018085 0.018245
130 0.015559 0.015634 0.01567 0.01574 0.015841 0.015883 0.015959 0.016075 0.016144 0.016183 0.01631 0.016346 0.016448 0.01655 0.016607 0.016671
140 0.014498 0.01448 0.01456 0.014626 0.014703 0.014719 0.014788 0.014876 0.014902 0.015013 0.015092 0.015146 0.015175 0.015234 0.015368 0.015399
150 0.013497 0.013503 0.01362 0.013641 0.013665 0.01373 0.013791 0.013814 0.013873 0.013935 0.013984 0.014105 0.014138 0.014145 0.014247 0.014295
160 0.012595 0.012687 0.012677 0.012769 0.012731 0.012863 0.012892 0.012921 0.013019 0.013031 0.013125 0.013166 0.013194 0.01328 0.013281 0.013302
170 0.01193 0.01189 0.011945 0.011972 0.012023 0.012022 0.01211 0.012148 0.01219 0.012259 0.012262 0.01233 0.012373 0.012453 0.012437 0.012497
180 0.01122 0.011241 0.011265 0.011322 0.01134 0.011381 0.011417 0.011462 0.011513 0.011538 0.011579 0.011603 0.011661 0.011706 0.011744 0.011741
190 0.010661 0.010639 0.01067 0.010677 0.010758 0.010757 0.010811 0.0108 0.010819 0.01091 0.01095 0.010963 0.010983 0.011032 0.011075 0.011128
200 0.010137 0.010105 0.010107 0.010165 0.010178 0.010228 0.010237 0.010338 0.010299 0.01035 0.01038 0.010437 0.010444 0.01045 0.01049 0.010532
