0 7 8 9 10 11 12 13
20 7.46419912443526E-05 0.000109742282674 0.000105430630507 4.13940918771773E-05 5.96813014442953E-05 0.000203538378219 0.000204933081604
30 0.000140053116273 9.70029470353529E-05 8.11015735915345E-05 3.76056572236624E-05 0.000105178459595 0.000103415643324 8.71528673873724E-05
40 8.64134804715466E-05 0.000143826734666 9.42570005333593E-05 8.57692976192963E-05 0.000114838112902 9.02730263248019E-05 4.41683916397555E-05
50 8.55280525927616E-05 0.000133124333269 3.72475797606545E-05 5.38706992409136E-05 6.28418551798541E-05 5.27240092911101E-05 6.09879436295965E-05
60 6.64702416074833E-05 5.55356028030073E-05 8.61285010285456E-05 6.88993864114439E-05 0.000116817203525 2.64850039066376E-05 9.13938754346726E-05
70 9.06065037078826E-05 6.09088822611721E-05 5.83113574118524E-05 8.42622560920687E-05 9.28012606015596E-05 5.37987330178931E-05 4.86725472526707E-05
80 8.31596235322579E-05 5.34404339632438E-05 8.06142914017586E-05 8.77148704014865E-05 7.64643742398888E-05 7.82236192963558E-05 6.67043235972162E-05
90 5.33347366640845E-05 5.23782245648254E-05 9.45028194920907E-05 2.72619400956818E-05 7.28353158420519E-05 2.54482660987943E-05 4.41883113762389E-05
100 9.8189386868038E-05 6.38891003633649E-05 6.9239271406626E-05 8.43011738934096E-05 5.55766223141054E-05 4.08582516332506E-05 6.77338180543656E-05
110 4.14605661014653E-05 6.88582290894177E-05 3.58076817015692E-05 4.83890231670688E-05 9.09615750545843E-05 5.9593804498715E-05 4.85413561284395E-05
120 0 5.66711044386042E-05 6.44361354149182E-05 4.68477571729175E-05 4.84031576199496E-05 5.27510370420088E-05 5.52150043901696E-05
130 0 2.46141386246781E-05 6.74497397514173E-05 1.66178975831683E-05 2.56562907701004E-05 2.51352864039093E-05 4.39823271950136E-05
140 0 1.72790355159916E-05 3.73818160064577E-05 6.13291158098409E-05 7.71864526400905E-05 7.08471753792225E-05 5.22667581492933E-05
150 0 0 7.34679314406571E-05 6.93675603186461E-05 3.24139075394697E-05 3.28112639197733E-05 7.65855259162443E-05
160 0 0 5.88934280735053E-05 6.18923799072871E-05 3.22702477933751E-05 3.85769947761343E-05 2.988405289924E-05
170 0 0 3.5888927884227E-05 5.84250194155287E-05 5.36826867606038E-05 3.41215251773877E-05 2.80217766622925E-05
180 0 0 6.57312392188924E-05 2.5961847561449E-05 2.01854914584235E-05 1.23063396030557E-05 2.94311514270693E-05
190 0 0 3.2025164302122E-05 3.03711290386329E-05 1.56259773789554E-05 6.74680163988746E-05 5.34594748220918E-05
200 0 0 3.70600868628687E-05 3.93074672035398E-05 2.67062625402277E-05 3.38377739476388E-05 2.86961840780337E-05
