0.000000000000000000e+00 1.000000000000000000e+02
1.500000000000000000e+02 5.710761629070897739e-05
1.600000000000000000e+02 3.793272739898302225e-05
1.700000000000000000e+02 3.960712495009074253e-05
1.800000000000000000e+02 7.006886863232644801e-05
1.900000000000000000e+02 6.749602488614778141e-05
2.000000000000000000e+02 7.301943627581653938e-05
2.100000000000000000e+02 3.794370899871792947e-05
2.200000000000000000e+02 2.983330986313409737e-05
2.300000000000000000e+02 3.187540153739600035e-05
2.400000000000000000e+02 4.501746423694865995e-05
2.500000000000000000e+02 2.596111227306229110e-05
