0 5 6 7 8 9 10 11 12 13 14 15
20 0.000151945861082 0.000236472745136 0.000196659869063 7.5880963426979E-05 0.000183865551158 0.000212079253095 8.79858785801653E-05 0.000225758457793 0.000176474891803 0.000250741848617 0.000200944197707
30 5.2864566178623E-05 0.000248621113591 0.000102570786527 9.8814455924606E-05 0.000110123358256 0.000149701581115 8.73232644046661E-05 0.000147178519325 0.000180780929185 0.000175525955454 0.000191817179158
40 0.000106315805148 0.000198671172296 0.000192269091659 0.000223893148157 5.33355933199041E-05 9.43546514469939E-05 0.000104665462766 5.08823835728997E-05 8.46092891385587E-05 9.46534359628985E-05 0.000123620499489
50 0.00013794024873 0.000102518803645 0.000103191704036 0.000141812980901 9.66183696879239E-05 6.39211510074161E-05 5.94009307086891E-05 5.95758179439315E-05 8.87131832342842E-05 0.000149477559949 8.69278527237571E-05
60 7.41228976332123E-05 0.000160821946998 0.000111063531462 0.000131199089113 5.31680846875528E-05 4.00253524205517E-05 9.92876485760308E-05 0.000114450549037 8.29429026958421E-05 0.000126760316227 8.3993080274913E-05
70 7.1523708831727E-05 9.29598107520022E-05 6.94341259972403E-05 0.000104737355219 8.88479954920519E-05 5.5187451667385E-05 5.92269377585275E-05 5.27429729891085E-05 8.62402371055002E-05 3.90420239103035E-05 5.27507148133195E-05
80 7.31931886028819E-05 9.68331232910688E-05 0.000113428014135 7.52643295711366E-05 0.000103470630123 8.40159928572846E-05 3.80666386910466E-05 6.57499437770808E-05 7.32909879649648E-05 6.68290065634996E-05 0.000103805884787
90 2.59616138179497E-05 7.86606755301789E-05 4.20716203656472E-05 6.33009960271478E-05 8.04210387913625E-05 5.2617581042393E-05 6.73107020774496E-05 4.98121931589113E-05 0.000138664708801 4.30818785214965E-05 7.66545792809206E-05
100 5.27183292008892E-05 8.78197991513215E-05 0.000131466982175 0.00010001949837 7.77607661189174E-05 0.000116586468607 8.22720813716936E-05 8.07265964131123E-05 8.76261620702234E-05 9.03015615163672E-05 0.000128639897959
110 7.62378285207482E-05 2.41877210675975E-05 4.35571207336394E-05 3.93926607995462E-05 5.00539717329309E-05 4.02922973074819E-05 4.39613313240144E-05 3.48291068981146E-05 2.8909860923239E-05 5.15587928057642E-05 5.29973456276024E-05
120 6.52462570307626E-05 2.09381084158252E-05 6.17307518834128E-05 6.01116510135201E-05 6.97125365848425E-05 3.59035263314516E-05 5.94433399958319E-05 6.64820068614395E-05 5.29307778103657E-05 9.36119001057181E-05 2.85212688497256E-05
130 2.27473985225749E-05 6.85026052493765E-05 4.54561854438225E-05 8.42454708684287E-05 2.42208461114109E-05 6.78044449398209E-05 2.99295492025637E-05 7.88866079089409E-05 2.80958883999242E-05 6.50638921779682E-05 2.26401049463423E-05
140 0.000111164107784 6.23650454492872E-05 3.19288620747769E-05 4.33804834693739E-05 7.51660189083123E-05 7.95152426118188E-05 3.30663252800796E-05 3.74949453792149E-05 3.28613133734259E-05 7.73092193311389E-05 5.79021059517813E-05
150 3.25675987013305E-05 5.76870286793282E-05 3.59891031083002E-05 5.97652909830197E-05 4.47860702958533E-05 4.99187825745532E-05 7.97303401341491E-05 3.53195051513017E-05 6.0834930926227E-05 3.93197176590049E-05 2.10297975021167E-05
160 3.23197827426199E-05 5.56613957948626E-05 2.8834874325542E-05 6.12330996497085E-05 1.8499877726777E-05 3.03620913862012E-05 4.04943551089768E-05 7.48590895266182E-05 6.97242904212026E-05 4.86610888188962E-05 4.32191196187323E-05
170 4.55519110442097E-05 3.19851564085081E-05 6.60197872095231E-05 7.60305262949675E-05 3.12284422183889E-05 3.33385663487511E-05 6.46937686740814E-05 6.01238681965174E-05 8.62921706243203E-05 3.1909034342584E-05 5.40377808733575E-05
180 5.00425822079579E-05 6.73365082398848E-05 2.37959407240216E-05 5.02580875295837E-05 5.73157269976641E-05 5.23913104156307E-05 3.82594991556232E-05 6.12163576446714E-05 4.21933967171292E-05 2.98225271197949E-05 1.5869689715558E-05
190 5.59051429032249E-05 2.88348454905231E-05 5.96506722368179E-05 4.27488664695174E-05 4.62890298305265E-05 4.97252904132375E-05 3.65046113744519E-05 3.64728565615979E-05 5.05756995924428E-05 3.15953470426596E-05 6.52953243087659E-05
200 2.23106248703142E-05 3.73547045725788E-05 3.1112885049518E-05 3.01690692990984E-05 1.73966905559106E-05 5.07453086634197E-05 6.88820360778004E-05 4.446620625956E-05 5.9342434362615E-05 6.24911316349757E-05 4.08759927510323E-05
