0 5 6 7 8 9 10 11 12 13 14 15
20 0 0 0 0 0 0 0.000261431349548 0 0 0 0
30 0 0 0 0 0 0 0.000266206516069 0 0 0 0
40 0 0 0 0 0 0 0.000291322379953 0 0 0 0
50 0 0 0 0 0 0 0.000272403905462 0 0 0 0
60 0 0 0 0 0 0 0.000140916594305 0 0 0 0
70 0 0 0 0 0 0 6.54370164711668E-05 0 0 0 0
80 0 0 0 0 0 0 0.000122791654519 0 0 0 0
90 0 0 0 0 0 0 0.000105712893275 0 0 0 0
100 0.000210985516605 0.000122076796385 9.65657851443853E-05 0.000181890879284 6.54419754072048E-05 9.87261199793503E-05 0.000103054926538 0.000192128072533 9.3902508859377E-05 8.62576660627513E-05 0.000131014900508
110 0 0 0 0 0 0 5.85301181407292E-05 0 0 0 0
120 0 0 0 0 0 0 7.04550232963081E-05 0 0 0 0
130 0 0 0 0 0 0 6.27547490799172E-05 0 0 0 0
140 0 0 0 0 0 0 7.36039481113715E-05 0 0 0 0
150 0 0 0 0 0 0 5.43435284074263E-05 0 0 0 0
160 0 0 0 0 0 0 8.0979391049374E-05 0 0 0 0
170 0 0 0 0 0 0 6.55365805080466E-05 0 0 0 0
180 0 0 0 0 0 0 0.000286803340322 0 0 0 0
190 0 0 0 0 0 0 4.65662411343538E-05 0 0 0 0
200 0 0 0 0 0 0 0.000129402021226 0 0 0 0
