0 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
50 9.69281087268463E-05 8.96785692372344E-05 4.61451146341388E-05 4.16430114604794E-05 6.63538839843122E-05 7.46837305558215E-05 8.39433967793183E-05 7.30622876148158E-05 0.000100100012791 3.41384651220168E-05 7.07996839446067E-05 7.05734345221663E-05 5.76284089988602E-05 6.22759125518438E-05 6.74192569364647E-05 4.64493391197734E-05
60 8.12792695121932E-05 4.47114205144251E-05 6.95555412503395E-05 5.45690738073658E-05 5.83804463831908E-05 4.9094239497932E-05 7.88095136281871E-05 6.57057050134481E-05 4.67910901746767E-05 6.42097357739206E-05 7.70341548155411E-05 5.61856429091945E-05 5.98752116644708E-05 6.23131704992543E-05 4.33603021686162E-05 5.43633894374208E-05
70 0.000124012548387 5.64926684161811E-05 7.75922797089668E-05 3.96387328690004E-05 6.83829669624392E-05 7.67979006488668E-05 3.19002963679317E-05 4.87749537939545E-05 8.10497821861978E-05 5.04812547148031E-05 4.09111700798601E-05 6.48084120587711E-05 2.96477083646378E-05 5.53080510414781E-05 9.3029836722857E-05 3.67994883303402E-05
80 6.70048153161519E-05 6.26343275657028E-05 6.02689084317624E-05 8.93214807883563E-05 8.77576355198901E-05 6.98275676371168E-05 5.90517564770378E-05 3.15688202745483E-05 5.06306590414813E-05 8.20589475996673E-05 4.43313109728916E-05 3.8242156120031E-05 3.14303842051482E-05 5.35713360466211E-05 2.33378671485728E-05 5.2154187796757E-05
90 7.99463845510551E-05 9.21084675638919E-05 5.50801409066246E-05 0.00011044236872 7.0013765459022E-05 1.42352931313303E-05 4.66798295094078E-05 3.61535008825827E-05 8.81997637670381E-05 7.16600509768969E-05 5.51983830157597E-05 3.81705980617605E-05 2.84725309183131E-05 6.87015176248954E-05 3.4126190033192E-05 6.2465760885679E-05
100 0.000121486506219 2.99506159088864E-05 3.74295598106394E-05 8.04754653124493E-05 5.02396943632863E-05 1.69281966746385E-05 6.54817888826164E-05 7.50386234103455E-05 7.34623916511399E-05 4.03859638677965E-05 3.63358219627286E-05 7.51824181787028E-05 5.00808269857712E-05 4.96976190901974E-05 6.80612334617262E-05 5.22925656666066E-05
110 5.81638059323498E-05 6.85307269196722E-05 4.0626794234466E-05 6.69168815792167E-05 6.59912684131104E-05 6.06656631276687E-05 5.66493522426032E-05 4.58699808045223E-05 4.1543579557298E-05 3.15728166001844E-05 3.95024847559731E-05 7.75735300510603E-05 7.53392013766813E-05 3.88918499711455E-05 3.99857139229802E-05 5.56048106337234E-05
120 6.72010341804603E-05 8.29516834714444E-05 4.09715245622577E-05 6.95210069970731E-05 6.72927295992625E-05 5.52366195266263E-05 5.67283773687019E-05 4.06225583377705E-05 5.66587273389022E-05 4.75716835540747E-05 3.43459709143941E-05 4.2658981693889E-05 2.1010458032688E-05 1.86870809574355E-05 4.82582988275766E-05 7.30147623170022E-05
130 8.66775809440156E-05 6.82497465912974E-05 4.4409636496114E-05 6.10740339183037E-05 4.50623455804558E-05 6.26569276728355E-05 5.36546936097624E-05 4.71571382847074E-05 2.68134801229946E-05 5.94963850235181E-05 4.59554612968665E-05 3.19607545097749E-05 5.72465540647377E-05 2.49045571322517E-05 3.82264753547268E-05 2.5451365155358E-05
140 4.01800093832421E-05 3.34043442254445E-05 6.32658298341702E-05 6.62706573290038E-05 7.59453771793972E-05 3.08963753710764E-05 5.41242872899424E-05 4.53986320555958E-05 4.45740266812291E-05 3.93907321103828E-05 2.11851231432909E-05 6.30784448894515E-05 2.91320113276563E-05 5.11415371997842E-05 5.64365198742273E-05 3.19917794437518E-05
150 4.3983757337331E-05 6.12420223645712E-05 5.6502969479632E-05 2.65810511993305E-05 2.93082126768967E-05 2.66880832913665E-05 4.99141224753365E-05 7.34021103519993E-05 3.77129645407367E-05 2.99334870207944E-05 1.97444930444621E-05 2.5678368517085E-05 5.86196086950367E-05 4.64724817809205E-05 4.62652543624521E-05 3.65050871004938E-05
160 3.13776702898867E-05 4.54076524029624E-05 4.88411308461865E-05 8.35482422824355E-05 4.79771629713525E-05 6.63673732503131E-05 7.04092220925599E-05 1.91167786988595E-05 4.45272898826487E-05 3.54437833243257E-05 7.20007552278905E-06 5.65305085698805E-05 1.10018696405089E-05 6.71477384831573E-05 4.07115332348394E-05 2.83455070567148E-05
170 5.4051831926633E-05 3.04724796772512E-05 2.1288818513866E-05 6.6785330688432E-05 7.00024013562599E-05 4.35593231934953E-05 6.30707550033397E-05 5.51637391635356E-05 7.88424877687147E-05 6.36950553814024E-05 4.09463657356083E-05 2.00164624152573E-05 4.75336525773608E-05 4.0932848815194E-05 4.56227043091379E-05 3.72693793063209E-05
180 3.06687495746467E-05 3.96061519718782E-05 7.67712342783223E-05 5.80783078344527E-05 4.40321863840106E-05 4.97784186181708E-05 5.21411201972503E-05 5.57235798406542E-05 2.18508242759606E-05 4.23372414266944E-05 6.39553341255765E-05 1.30692253051381E-05 6.15784588494618E-05 9.07767785127809E-06 3.90393076361746E-05 2.08866956931042E-05
190 2.65963097882954E-05 5.56288053816064E-05 3.67231935248751E-05 5.0401217704532E-05 3.33191624687253E-05 4.84443756565551E-05 3.87952705366102E-05 6.10887796313777E-05 4.53305079222408E-05 8.00173238391226E-05 2.7360239173717E-05 4.15362176877722E-05 4.49966454614915E-05 3.46614778255234E-05 4.18194021462861E-05 3.64338338373881E-05
200 4.57095873443511E-05 2.89868103694594E-05 4.13359685465295E-05 3.73545559069265E-05 3.68544074451746E-05 4.69956533770306E-05 3.01532688217133E-05 5.59699061384185E-05 5.85000420536794E-05 6.05305686380775E-05 3.46126557744271E-05 2.25357185811769E-05 2.54673342460951E-05 3.09547221034578E-05 1.63904794466973E-05 4.0952685209478E-05
