0 5 6 7 8 9 10 11 12 13 14 15
20 0 0 0 0 0 0 0.000285804746145 0 0 0 0
30 0 0 0 0 0 0 7.85596643896528E-05 0 0 0 0
40 0 0 0 0 0 0 6.70836208996346E-05 0 0 0 0
50 0 0 0 0 0 0 0.000133451660095 0 0 0 0
60 0 0 0 0 0 0 0.000111467988352 0 0 0 0
70 0 0 0 0 0 0 6.02702398199452E-05 0 0 0 0
80 0 0 0 0 0 0 0.000116181386814 0 0 0 0
90 0 0 0 0 0 0 8.82881358697922E-05 0 0 0 0
100 0.000192644793304 9.78116429648122E-05 9.72652006543017E-05 6.84689437873073E-05 9.44221071647586E-05 4.33912030268372E-05 8.95428660283239E-05 3.85793496045808E-05 7.16658700486092E-05 8.4315155913822E-05 9.39048824962804E-05
110 0 0 0 0 0 0 8.07501786373232E-05 0 0 0 0
120 0 0 0 0 0 0 0.000117120123586 0 0 0 0
130 0 0 0 0 0 0 6.05593065628922E-05 0 0 0 0
140 0 0 0 0 0 0 9.89730516915618E-05 0 0 0 0
150 0 0 0 0 0 0 0.000109434783481 0 0 0 0
160 0 0 0 0 0 0 6.19660611468996E-05 0 0 0 0
170 0 0 0 0 0 0 6.38829186326422E-05 0 0 0 0
180 0 0 0 0 0 0 7.12379448328931E-05 0 0 0 0
190 0 0 0 0 0 0 8.05254063468956E-05 0 0 0 0
200 0 0 0 0 0 0 4.04477384118046E-05 0 0 0 0
