0 7 8 9 10 11 12 13
20 0 0 0 0 0.000390433532717 0 0
30 0 0 0 0 0.000502890562441 0 0
40 0 0 0 0 0.00040230168412 0 0
50 0 0 0 0 0.000425459259227 0 0
60 0 0 0 0 0.000493389881666 0 0
70 0 0 0 0 0.000346005547563 0 0
80 0 0 0 0 0.000289304944301 0 0
90 0 0 0 0 0.000306354715868 0 0
100 0.000337306075048 0.000280736782128 0.000284305994966 0.000247783844873 0.000216100429983 0.000214590578478 0.000242403728735
110 0 0 0 0 0.000299425263908 0 0
120 0 0 0 0 0.000276676070542 0 0
130 0 0 0 0 0.000215773678033 0 0
140 0 0 0 0 0.000216131429716 0 0
150 0 0 0 0 9.04200860810769E-05 0 0
160 0 0 0 0 0.000205380876781 0 0
170 0 0 0 0 0.000201217111928 0 0
180 0 0 0 0 0.000331740806022 0 0
190 0 0 0 0 0.000286367635633 0 0
200 0 0 0 0 7.60600347431186E-05 0 0
