0 5 6 7 8 9 10 11 12 13 14 15
20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.149961 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
30 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.082105 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
40 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.059253 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
50 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.046548 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
60 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.038562 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
70 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.032984 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
80 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.028958 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
90 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.025783 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
100 2.91980E-02 2.57380E-02 2.51680E-02 2.51250E-02 2.40200E-02 2.40420E-02 0.0233 2.35360E-02 2.29210E-02 2.30520E-02 2.27720E-02
110 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.021294 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
120 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.019592 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
130 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.018291 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
140 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.017031 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
150 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.016027 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
160 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.015125 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
170 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.014355 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
180 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.013627 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
190 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.013039 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
200 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.012467 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
